jday,month,day,hour,u10,v10,mixht,precip,tempc
300,10,27,7,1.290,.287,1662.299,.000,31.340
300,10,27,8,1.855,-.547,2079.282,.000,32.000
300,10,27,9,2.084,-1.092,2199.637,.000,32.274
300,10,27,10,2.034,-1.427,2163.531,.000,32.150
300,10,27,11,1.226,-1.363,1233.488,.000,31.133
300,10,27,12,.138,-.988,16.991,.000,26.289
300,10,27,13,-.323,-.881,16.847,.000,24.193
300,10,27,14,-.537,-.887,16.753,.000,22.710
300,10,27,15,-.770,-.925,16.682,.000,21.533
300,10,27,16,-1.139,-.885,16.622,.000,20.510
300,10,27,17,-1.562,-.708,16.568,.000,19.573
300,10,27,18,-1.960,-.366,16.520,.000,18.731
300,10,27,19,-2.213,-.029,23.534,.000,17.903
300,10,27,20,-2.814,.212,29.405,.000,17.545
300,10,27,21,-2.809,.335,29.670,.000,16.940
300,10,27,22,-2.289,.423,25.042,.000,16.022
300,10,27,23,-1.838,.591,16.324,.000,15.462
301,10,28,0,-.560,-1.069,16.229,.000,14.257
301,10,28,1,-.201,-.623,16.191,.000,13.953
301,10,28,2,.003,-.469,28.711,.000,17.934
301,10,28,3,.044,-.237,101.686,.000,22.045
301,10,28,4,.084,.083,221.195,.000,25.330
301,10,28,5,.349,.135,571.893,.000,27.747
301,10,28,6,.940,-.299,1188.680,.000,29.201
301,10,28,7,1.342,-.702,1425.571,.000,30.023
301,10,28,8,1.470,-.950,1540.094,.000,30.602
301,10,28,9,1.475,-1.086,1554.338,.000,30.851
301,10,28,10,1.426,-1.249,1507.125,.000,30.748
301,10,28,11,1.148,-1.333,1196.338,.000,29.869
301,10,28,12,.566,-1.101,16.906,.000,25.095
301,10,28,13,.190,-1.125,16.769,.000,23.091
301,10,28,14,-.087,-1.160,16.682,.000,21.700
301,10,28,15,-.229,-1.134,16.617,.000,20.601
301,10,28,16,-.150,-.726,16.563,.000,19.644
301,10,28,17,.189,-.140,16.508,.000,18.677
301,10,28,18,.372,-.007,16.452,.000,17.737
301,10,28,19,.228,-.297,16.399,.000,16.891
301,10,28,20,.019,-.469,16.352,.000,16.176
301,10,28,21,-.099,-.356,16.311,.000,15.524
301,10,28,22,-.197,-.143,16.274,.000,14.922
301,10,28,23,-.189,.014,16.243,.000,14.384
302,10,29,0,-.048,-.065,16.211,.000,13.864
302,10,29,1,.154,-.225,16.182,.000,13.660
302,10,29,2,.362,-.338,21.811,.000,17.757
302,10,29,3,.600,-.235,80.405,.000,22.663
302,10,29,4,.994,.118,216.052,.000,26.248
302,10,29,5,1.579,.332,738.960,.000,28.593
302,10,29,6,1.963,.316,1166.503,.000,29.818
302,10,29,7,2.150,.316,1430.659,.000,30.621
302,10,29,8,2.236,.259,1529.926,.000,31.150
302,10,29,9,2.297,.156,1566.383,.000,31.379
302,10,29,10,2.370,-.060,1522.871,.000,31.224
302,10,29,11,1.799,-.374,1024.763,.000,30.148
302,10,29,12,.783,-.540,16.918,.000,25.263
302,10,29,13,.254,-.503,16.778,.000,23.234
302,10,29,14,.006,-.450,16.687,.000,21.813
302,10,29,15,-.125,-.384,16.618,.000,20.671
302,10,29,16,-.173,-.217,16.561,.000,19.681
302,10,29,17,-.128,.090,16.509,.000,18.781
302,10,29,18,-.053,.404,16.462,.000,17.963
302,10,29,19,-.048,.550,16.418,.000,17.207
302,10,29,20,-.146,.531,16.377,.000,16.504
302,10,29,21,-.341,.301,16.334,.000,15.816
302,10,29,22,-.566,-.074,16.289,.000,15.107
302,10,29,23,-.910,-.424,16.246,.000,14.435
303,10,30,0,-1.259,-.606,16.214,.000,13.882
303,10,30,1,-1.406,-.454,16.192,.000,13.737
303,10,30,2,-1.212,-.096,29.568,.000,18.071
303,10,30,3,-1.114,.260,89.267,.000,22.584
303,10,30,4,-.865,.652,216.948,.000,26.102
303,10,30,5,-.219,.854,537.208,.000,28.407
303,10,30,6,.550,.588,1461.609,.000,29.893
303,10,30,7,.908,-.056,1692.204,.000,30.624
303,10,30,8,.968,-.437,1700.161,.000,31.070
303,10,30,9,.945,-.676,1664.470,.000,31.281
303,10,30,10,.846,-.982,1579.474,.000,31.184
303,10,30,11,.539,-1.239,1233.666,.000,30.355
303,10,30,12,-.048,-1.008,16.939,.000,25.647
303,10,30,13,-.417,-1.200,16.806,.000,23.674
303,10,30,14,-.723,-1.496,16.723,.000,22.329
303,10,30,15,-1.026,-1.687,16.659,.000,21.251
303,10,30,16,-1.288,-1.574,16.606,.000,20.316
303,10,30,17,-1.330,-1.181,16.559,.000,19.483
303,10,30,18,-1.114,-.667,16.516,.000,18.714
303,10,30,19,-.812,-.308,16.472,.000,17.946
303,10,30,20,-.720,-.219,16.425,.000,17.175
303,10,30,21,-.780,-.305,16.380,.000,16.434
303,10,30,22,-.822,-.417,16.340,.000,15.769
303,10,30,23,-.810,-.467,16.305,.000,15.190
304,10,31,0,-1.377,-1.639,17.048,.000,15.043
304,10,31,1,-1.433,-1.546,16.387,.000,14.894
304,10,31,2,-1.033,-1.042,29.671,.000,19.200
304,10,31,3,-1.086,-.930,91.674,.000,23.509
304,10,31,4,-1.308,-.996,249.155,.000,26.950
304,10,31,5,-1.019,-1.025,736.688,.000,28.954
304,10,31,6,-.511,-.920,1073.860,.000,30.065
304,10,31,7,-.199,-.885,1402.169,.000,30.896
304,10,31,8,-.072,-.951,1609.160,.000,31.497
304,10,31,9,-.142,-1.140,1728.101,.000,31.824
304,10,31,10,-.272,-1.385,1645.496,.000,31.775
304,10,31,11,-.336,-1.601,1029.033,.000,30.906
304,10,31,12,-.264,-1.527,16.985,.000,26.274
304,10,31,13,-.408,-1.830,16.855,.000,24.381
304,10,31,14,-.622,-2.049,16.768,.000,23.041
304,10,31,15,-.800,-2.128,22.196,.000,21.938
304,10,31,16,-.937,-2.084,23.966,.000,21.073
304,10,31,17,-.916,-2.016,20.250,.000,20.290
304,10,31,18,-.874,-1.904,16.570,.000,19.708
304,10,31,19,-.832,-1.735,16.533,.000,19.107
304,10,31,20,-.946,-1.624,16.492,.000,18.455
304,10,31,21,-1.196,-1.625,16.450,.000,17.792
304,10,31,22,-1.370,-1.583,17.447,.000,17.111
304,10,31,23,-1.423,-1.508,17.907,.000,16.541
305,11,1,0,-1.480,-1.485,18.641,.000,16.073
305,11,1,1,-1.867,-1.547,22.092,.000,15.963
305,11,1,2,-1.511,-.935,35.119,.000,19.754
305,11,1,3,-1.633,-.710,108.241,.000,23.614
305,11,1,4,-1.683,-.392,218.682,.000,26.890
305,11,1,5,-1.485,-.112,588.624,.000,29.221
305,11,1,6,-.814,-.078,1404.908,.000,30.460
305,11,1,7,-.249,-.540,1706.537,.000,31.143
305,11,1,8,-.091,-.893,1732.015,.000,31.601
305,11,1,9,-.041,-1.091,1724.574,.000,31.828
305,11,1,10,.052,-1.277,1631.125,.000,31.724
305,11,1,11,.138,-1.468,1424.866,.000,30.971
305,11,1,12,.134,-1.257,17.010,.000,26.556
305,11,1,13,.082,-1.299,16.886,.000,24.699
305,11,1,14,.039,-1.327,16.807,.000,23.414
305,11,1,15,-.010,-1.313,16.746,.000,22.379
305,11,1,16,-.053,-1.299,16.692,.000,21.470
305,11,1,17,-.046,-1.293,16.642,.000,20.629
305,11,1,18,-.033,-1.197,16.595,.000,19.846
305,11,1,19,-.024,-.989,16.550,.000,19.108
305,11,1,20,-.081,-.750,16.505,.000,18.389
305,11,1,21,-.196,-.585,16.458,.000,17.643
305,11,1,22,-.327,-.470,16.412,.000,16.917
305,11,1,23,-.442,-.233,16.373,.000,16.283
306,11,2,0,-.515,-.025,16.340,.000,15.760
306,11,2,1,-.596,.154,16.317,.000,15.531
306,11,2,2,-.779,.330,24.411,.000,19.600
306,11,2,3,-1.014,.625,91.912,.000,24.201
306,11,2,4,-1.075,1.046,245.819,.000,27.631
306,11,2,5,-.549,1.363,1156.187,.000,29.679
306,11,2,6,.452,.707,1746.737,.000,30.587
306,11,2,7,.726,-.136,1843.282,.000,31.150
306,11,2,8,.615,-.623,1906.542,.000,31.562
306,11,2,9,.368,-.824,1917.030,.000,31.718
306,11,2,10,.169,-.884,1937.853,.000,31.571
306,11,2,11,.004,-.936,1861.234,.000,30.898
306,11,2,12,-.104,-.632,16.995,.000,26.550
306,11,2,13,-.229,-.695,16.872,.000,24.691
306,11,2,14,-.329,-.893,16.792,.000,23.383
306,11,2,15,-.556,-1.169,16.729,.000,22.335
306,11,2,16,-.955,-1.330,16.676,.000,21.424
306,11,2,17,-1.402,-1.356,16.628,.000,20.622
306,11,2,18,-1.658,-1.125,19.000,.000,19.787
306,11,2,19,-1.950,-.858,23.240,.000,19.128
306,11,2,20,-2.521,-.625,27.968,.000,18.651
306,11,2,21,-2.657,-.233,28.561,.000,18.099
306,11,2,22,-2.673,.271,27.641,.000,17.583
306,11,2,23,-2.624,.811,29.035,.000,17.213
307,11,3,0,-1.500,-.084,16.354,.000,16.211
307,11,3,1,-1.634,.011,16.330,.000,15.990
307,11,3,2,-1.528,.254,30.362,.000,19.788
307,11,3,3,-1.709,.704,116.509,.000,23.646
307,11,3,4,-1.749,1.220,284.092,.000,26.520
307,11,3,5,-1.412,1.527,571.882,.000,28.494
307,11,3,6,-.814,1.448,1024.336,.000,29.941
307,11,3,7,-.180,.930,1553.347,.000,30.996
307,11,3,8,.102,.235,1842.654,.000,31.682
307,11,3,9,-.039,-.367,2023.823,.000,32.014
307,11,3,10,-.387,-.761,1983.608,.000,31.961
307,11,3,11,-1.099,-1.050,848.377,.000,31.158
307,11,3,12,-2.090,-1.288,51.606,.000,26.815
307,11,3,13,-3.117,-1.373,63.376,.000,25.958
307,11,3,14,-3.359,-1.011,85.728,.000,24.923
307,11,3,15,-3.483,-.656,101.851,.000,24.034
307,11,3,16,-3.531,-.288,111.793,.000,23.249
307,11,3,17,-3.443,.094,117.702,.000,22.465
307,11,3,18,-3.229,.449,117.106,.000,21.635
307,11,3,19,-3.033,.675,112.525,.000,20.842
307,11,3,20,-3.007,.793,110.205,.000,20.224
307,11,3,21,-2.933,.940,108.359,.000,19.661
307,11,3,22,-2.645,1.324,107.648,.000,19.072
307,11,3,23,-2.230,1.852,116.686,.000,18.561
308,11,4,0,-1.991,1.851,124.740,.000,18.022
308,11,4,1,-2.191,1.400,117.064,.000,17.604
308,11,4,2,-2.300,1.714,53.782,.000,21.103
308,11,4,3,-2.215,1.019,123.079,.000,23.881
308,11,4,4,-2.391,.315,171.704,.141,25.682
308,11,4,5,-2.710,.387,344.123,.000,27.799
308,11,4,6,-2.481,.406,601.455,.000,29.748
308,11,4,7,-1.666,.050,895.630,.000,31.293
308,11,4,8,-.902,-.485,1224.780,.000,32.420
308,11,4,9,.028,-.790,2375.731,.000,33.128
308,11,4,10,.632,-1.005,2521.035,.000,33.203
308,11,4,11,.489,-1.470,533.452,.000,32.069
308,11,4,12,1.139,-1.604,52.914,.148,27.835
308,11,4,13,.160,-.419,16.955,.290,26.115
308,11,4,14,-.922,-.462,16.899,.000,24.864
308,11,4,15,-1.051,-.738,16.840,.000,23.587
308,11,4,16,-1.019,-1.142,16.787,.000,22.679
308,11,4,17,-1.059,-1.464,16.738,.000,21.832
308,11,4,18,-1.100,-1.373,16.692,.000,21.065
308,11,4,19,-1.002,-1.043,16.648,.000,20.338
308,11,4,20,-1.020,-1.317,16.595,.000,19.556
308,11,4,21,-.815,-2.236,33.535,.000,18.963
308,11,4,22,-.240,-2.454,38.358,.000,18.357
308,11,4,23,-.124,-2.244,32.816,.000,17.572
309,11,5,0,-.279,-1.814,25.758,.000,16.814
309,11,5,1,-.307,-1.440,16.372,.000,16.391
309,11,5,2,-.317,-1.075,36.990,.000,19.659
309,11,5,3,-.531,-.698,113.258,.000,23.351
309,11,5,4,-.663,-.272,234.573,.000,26.344
309,11,5,5,-.393,-.223,500.263,.000,28.478
309,11,5,6,.560,-.244,1131.570,.000,29.956
309,11,5,7,2.126,.146,2314.369,.000,31.229
309,11,5,8,3.041,.240,2422.271,.000,31.675
309,11,5,9,3.589,.193,2404.882,.000,31.738
309,11,5,10,4.061,-.005,2231.227,.000,31.366
309,11,5,11,3.427,-.276,800.623,.000,29.743
309,11,5,12,3.816,-.597,214.184,.000,25.627
309,11,5,13,3.795,-1.135,213.929,.000,23.744
309,11,5,14,3.628,-1.667,202.698,.000,22.112
309,11,5,15,3.307,-1.914,173.062,.000,20.558
309,11,5,16,3.017,-1.924,140.956,.000,19.060
309,11,5,17,2.862,-1.853,112.126,.000,17.776
309,11,5,18,2.848,-1.652,83.223,.000,16.688
309,11,5,19,2.947,-1.332,61.454,.000,15.777
309,11,5,20,2.967,-1.184,53.300,.000,15.005
309,11,5,21,2.928,-1.233,54.893,.000,14.326
309,11,5,22,2.959,-1.128,60.366,.000,13.683
309,11,5,23,3.050,-.801,57.496,.000,13.054
310,11,6,0,2.874,-.837,54.301,.000,13.565
310,11,6,1,3.001,-.516,58.110,.000,13.215
310,11,6,2,2.948,-.727,41.945,.000,17.417
310,11,6,3,3.089,-.629,119.358,.000,21.005
310,11,6,4,3.607,-1.103,296.026,.000,24.125
310,11,6,5,4.369,-2.394,1160.384,.000,26.218
310,11,6,6,4.493,-2.190,1217.618,.000,27.134
310,11,6,7,4.636,-1.795,1263.998,.000,27.840
310,11,6,8,4.812,-1.563,1306.758,.000,28.332
310,11,6,9,5.024,-1.430,1304.048,.000,28.506
310,11,6,10,5.222,-1.382,1209.999,.000,28.176
310,11,6,11,3.694,-.755,1116.891,.000,26.663
310,11,6,12,3.723,-.313,189.822,.000,22.259
310,11,6,13,3.451,-.488,110.695,.000,20.417
310,11,6,14,3.284,-.630,82.531,.000,19.003
310,11,6,15,3.201,-.577,66.220,.000,17.829
310,11,6,16,3.202,-.337,52.685,.000,16.878
310,11,6,17,3.250,-.092,45.841,.000,16.124
310,11,6,18,3.321,.186,46.113,.000,15.492
310,11,6,19,3.333,.392,49.232,.000,14.797
310,11,6,20,3.287,.486,52.616,.000,14.014
310,11,6,21,3.244,.439,52.265,.000,13.162
310,11,6,22,3.191,.324,45.560,.000,12.249
310,11,6,23,3.140,.369,40.262,.000,11.408
311,11,7,0,3.098,.511,36.202,.000,10.720
311,11,7,1,3.048,.685,34.680,.000,10.172
311,11,7,2,2.349,.381,25.485,.000,14.542
311,11,7,3,2.196,.430,78.605,.000,19.357
311,11,7,4,2.769,.390,189.076,.000,23.421
311,11,7,5,3.644,-.039,606.080,.000,26.184
311,11,7,6,4.194,-.642,939.243,.000,27.649
311,11,7,7,4.139,-.643,1055.784,.000,28.493
311,11,7,8,3.987,-.515,1159.390,.000,29.106
311,11,7,9,3.759,-.436,1183.663,.000,29.389
311,11,7,10,3.462,-.431,1170.537,.000,29.175
311,11,7,11,2.044,-.101,383.403,.000,27.138
311,11,7,12,1.152,.174,16.712,.000,22.018
311,11,7,13,.388,.263,16.556,.000,19.797
311,11,7,14,.056,.314,16.447,.000,18.138
311,11,7,15,-.066,.294,16.366,.000,16.818
311,11,7,16,-.128,.259,16.300,.000,15.717
311,11,7,17,-.172,.176,16.242,.000,14.738
311,11,7,18,-.207,.122,16.191,.000,13.872
311,11,7,19,-.240,.119,16.147,.000,13.101
311,11,7,20,-.340,.118,16.107,.000,12.400
311,11,7,21,-.445,.051,16.065,.000,11.694
311,11,7,22,-.624,-.081,16.018,.000,10.951
311,11,7,23,-.892,-.172,15.973,.000,10.222
312,11,8,0,-1.138,-.162,15.933,.000,9.566
312,11,8,1,-1.271,-.007,15.901,.000,9.014
312,11,8,2,-1.098,.168,22.055,.000,13.175
312,11,8,3,-1.138,.410,76.038,.000,18.201
312,11,8,4,-1.023,.773,167.155,.000,22.325
312,11,8,5,-.554,1.103,365.560,.000,25.235
312,11,8,6,-.064,1.328,1071.432,.000,27.132
312,11,8,7,.359,1.081,1284.100,.000,28.067
312,11,8,8,.660,.800,1459.672,.000,28.571
312,11,8,9,.872,.546,1479.233,.000,28.851
312,11,8,10,1.016,.230,1452.398,.000,28.762
312,11,8,11,.742,-.106,164.887,.000,27.212
312,11,8,12,.257,-.289,16.708,.000,22.330
312,11,8,13,.050,-.392,16.564,.000,20.212
312,11,8,14,-.056,-.440,16.469,.000,18.700
312,11,8,15,-.140,-.444,16.397,.000,17.484
312,11,8,16,-.195,-.360,16.337,.000,16.433
312,11,8,17,-.173,-.271,16.281,.000,15.473
312,11,8,18,-.133,-.194,16.230,.000,14.593
312,11,8,19,-.075,-.150,16.185,.000,13.800
312,11,8,20,.002,-.104,16.143,.000,13.075
312,11,8,21,.107,-.059,16.101,.000,12.367
312,11,8,22,.135,-.107,16.057,.000,11.657
312,11,8,23,.088,-.165,16.016,.000,10.981
313,11,9,0,.113,-.391,16.043,.000,11.515
313,11,9,1,.042,-.304,16.015,.000,11.040
313,11,9,2,.049,-.247,19.356,.000,14.621
313,11,9,3,-.007,-.203,73.533,.000,19.644
313,11,9,4,.025,.083,219.732,.000,23.254
313,11,9,5,.639,.421,899.774,.000,25.484
313,11,9,6,1.236,.501,1142.931,.000,26.495
313,11,9,7,1.642,.286,1172.776,.000,27.271
313,11,9,8,1.885,-.038,1207.026,.000,27.841
313,11,9,9,1.990,-.353,1217.375,.000,28.133
313,11,9,10,2.020,-.653,1190.167,.000,28.054
313,11,9,11,1.727,-.693,1115.248,.000,27.128
313,11,9,12,1.078,-.356,16.756,.000,22.771
313,11,9,13,.734,-.222,16.638,.000,21.003
313,11,9,14,.591,-.167,16.557,.000,19.695
313,11,9,15,.547,-.193,16.493,.000,18.621
313,11,9,16,.560,-.172,16.438,.000,17.685
313,11,9,17,.649,-.114,16.389,.000,16.824
313,11,9,18,.774,.023,16.344,.000,16.041
313,11,9,19,.881,.183,16.304,.000,15.334
313,11,9,20,.902,.337,16.268,.000,14.700
313,11,9,21,.881,.441,16.233,.000,14.099
313,11,9,22,.805,.427,16.199,.000,13.516
313,11,9,23,.650,.372,16.165,.000,12.958
314,11,10,0,.514,.282,16.132,.000,12.423
314,11,10,1,.388,.238,16.100,.000,11.933
314,11,10,2,.318,.206,16.236,.000,15.344
314,11,10,3,.483,.204,72.733,.000,20.515
314,11,10,4,.664,.148,210.139,.000,24.222
314,11,10,5,.928,.137,916.610,.000,26.455
314,11,10,6,1.083,-.171,1246.291,.000,27.516
314,11,10,7,1.223,-.477,1348.040,.000,28.318
314,11,10,8,1.365,-.604,1383.922,.000,28.905
314,11,10,9,1.548,-.649,1412.740,.000,29.244
314,11,10,10,1.765,-.759,1300.464,.000,29.180
314,11,10,11,1.681,-.695,712.225,.000,27.972
314,11,10,12,1.226,-.486,16.788,.000,23.416
314,11,10,13,.980,-.497,16.662,.000,21.536
314,11,10,14,.790,-.538,16.577,.000,20.148
314,11,10,15,.662,-.574,16.509,.000,18.991
314,11,10,16,.534,-.498,16.448,.000,17.952
314,11,10,17,.456,-.314,16.391,.000,16.974
314,11,10,18,.469,-.050,16.336,.000,16.056
314,11,10,19,.516,.185,16.285,.000,15.200
314,11,10,20,.516,.353,16.239,.000,14.419
314,11,10,21,.571,.458,16.195,.000,13.691
314,11,10,22,.697,.548,16.156,.000,13.034
314,11,10,23,.876,.626,16.124,.000,12.487
315,11,11,0,1.096,.550,16.096,.000,12.012
315,11,11,1,1.306,.444,16.070,.000,11.584
315,11,11,2,1.144,.273,18.020,.000,15.231
315,11,11,3,1.503,.245,69.453,.000,20.457
315,11,11,4,1.991,.133,170.422,.000,24.370
315,11,11,5,2.502,-.144,403.525,.000,27.079
315,11,11,6,2.809,-.689,873.556,.000,28.762
315,11,11,7,2.961,-1.271,1153.296,.000,29.763
315,11,11,8,3.097,-1.661,1293.770,.000,30.399
315,11,11,9,3.168,-1.837,1312.776,.000,30.632
315,11,11,10,3.149,-1.858,1248.896,.000,30.407
315,11,11,11,2.074,-1.097,415.584,.000,28.439
315,11,11,12,1.565,-.589,16.808,.000,23.670
315,11,11,13,1.190,-.355,16.674,.000,21.735
315,11,11,14,.823,.025,16.578,.000,20.249
315,11,11,15,.716,.341,16.503,.000,19.035
315,11,11,16,.777,.568,16.443,.000,18.018
315,11,11,17,.942,.672,16.393,.000,17.151
315,11,11,18,1.160,.748,16.352,.000,16.415
315,11,11,19,1.462,.846,16.316,.000,15.773
315,11,11,20,1.790,.921,16.282,.000,15.188
315,11,11,21,2.129,.857,16.247,.000,14.597
315,11,11,22,2.521,.707,16.405,.000,13.979
315,11,11,23,3.051,.535,21.075,.000,13.588
316,11,12,0,.956,.444,16.158,.000,12.982
316,11,12,1,.795,.366,16.128,.000,12.513
316,11,12,2,.618,.329,18.735,.000,15.826
316,11,12,3,.954,.373,81.834,.000,20.764
316,11,12,4,1.485,.206,209.639,.000,24.302
316,11,12,5,2.105,-.332,507.134,.000,26.655
316,11,12,6,2.701,-1.037,949.476,.000,28.176
316,11,12,7,3.049,-1.581,1199.489,.000,29.152
316,11,12,8,3.191,-1.815,1339.756,.000,29.803
316,11,12,9,3.220,-1.763,1385.129,.000,30.059
316,11,12,10,3.217,-1.585,1356.567,.000,29.919
316,11,12,11,2.221,-.834,667.425,.000,28.472
316,11,12,12,1.653,-.212,16.828,.000,23.957
316,11,12,13,1.557,-.059,16.712,.000,22.263
316,11,12,14,1.265,.177,16.629,.000,20.947
316,11,12,15,1.007,.315,16.564,.000,19.880
316,11,12,16,.758,.368,16.510,.000,18.959
316,11,12,17,.607,.310,16.460,.000,18.115
316,11,12,18,.532,.233,16.414,.000,17.341
316,11,12,19,.552,.198,16.373,.000,16.637
316,11,12,20,.608,.277,16.335,.000,15.997
316,11,12,21,.745,.380,16.297,.000,15.354
316,11,12,22,.929,.456,16.257,.000,14.712
316,11,12,23,1.138,.611,16.224,.000,14.151
317,11,13,0,1.355,.685,16.198,.000,13.701
317,11,13,1,1.492,.592,16.177,.000,13.348
317,11,13,2,1.171,.313,16.501,.000,16.813
317,11,13,3,1.419,.265,70.669,.000,21.816
317,11,13,4,1.868,.243,181.860,.000,25.575
317,11,13,5,2.400,.163,462.687,.000,28.155
317,11,13,6,2.737,-.084,966.442,.000,29.737
317,11,13,7,2.937,-.479,1280.294,.000,30.695
317,11,13,8,3.049,-.817,1429.895,.000,31.296
317,11,13,9,3.017,-.968,1579.791,.000,31.563
317,11,13,10,2.941,-1.025,1521.454,.000,31.395
317,11,13,11,2.057,-.639,382.134,.000,29.602
317,11,13,12,1.494,-.305,16.889,.000,25.105
317,11,13,13,1.149,-.193,16.765,.000,23.287
317,11,13,14,.843,-.079,16.678,.000,21.923
317,11,13,15,.627,-.014,16.609,.000,20.788
317,11,13,16,.436,.010,16.550,.000,19.802
317,11,13,17,.180,-.073,16.496,.000,18.902
317,11,13,18,-.184,-.365,16.445,.000,18.070
317,11,13,19,-.632,-.760,16.396,.000,17.276
317,11,13,20,-1.186,-.946,16.356,.000,16.593
317,11,13,21,-1.284,-.709,16.326,.000,16.050
317,11,13,22,-1.087,-.198,16.295,.000,15.553
317,11,13,23,-.637,.547,16.260,.000,15.015
318,11,14,0,-.136,1.484,16.223,.000,14.434
318,11,14,1,.168,1.748,16.203,.000,14.066
318,11,14,2,.059,.607,19.279,.000,17.291
318,11,14,3,-.194,-.432,65.102,.000,21.897
318,11,14,4,-.280,-2.215,176.251,.000,25.463
318,11,14,5,-.984,-2.995,327.534,.000,27.792
318,11,14,6,-1.450,-2.673,586.606,.000,29.494
318,11,14,7,-1.349,-2.198,1119.574,.000,30.629
318,11,14,8,-1.071,-1.751,1446.137,.000,31.276
318,11,14,9,-1.072,-1.453,1776.056,.000,31.516
318,11,14,10,-1.143,-1.470,1727.815,.000,31.369
318,11,14,11,-1.535,-1.729,253.380,.000,29.796
318,11,14,12,-2.508,-2.630,81.352,.000,25.990
318,11,14,13,-2.551,-2.605,99.589,.000,24.572
318,11,14,14,-2.692,-2.491,126.513,.000,23.471
318,11,14,15,-2.664,-2.257,116.941,.000,22.350
318,11,14,16,-2.484,-1.979,89.509,.000,21.135
318,11,14,17,-2.378,-1.697,56.835,.000,19.968
318,11,14,18,-2.476,-1.392,44.317,.000,19.166
318,11,14,19,-2.579,-1.086,43.188,.000,18.636
318,11,14,20,-2.474,-1.087,45.283,.000,18.234
318,11,14,21,-2.390,-1.121,42.597,.000,17.805
318,11,14,22,-2.466,-.959,36.380,.000,16.775
318,11,14,23,-2.293,-.654,31.802,.000,16.190
319,11,15,0,-.213,-.247,16.298,.000,15.672
319,11,15,1,.109,-.110,16.266,.000,15.142
319,11,15,2,.469,-.373,16.370,.000,17.804
319,11,15,3,.757,-.706,79.749,.000,22.469
319,11,15,4,1.082,-.833,205.274,.000,25.855
319,11,15,5,1.850,-1.161,628.881,.000,28.055
319,11,15,6,2.594,-1.820,1053.530,.000,29.321
319,11,15,7,3.035,-2.446,1664.221,.000,30.137
319,11,15,8,3.494,-2.697,2460.814,.000,30.569
319,11,15,9,3.855,-2.587,2456.354,.000,30.564
319,11,15,10,4.042,-2.451,2292.551,.000,30.160
319,11,15,11,2.946,-1.767,1139.206,.000,28.755
319,11,15,12,2.927,-1.664,161.856,.000,24.884
319,11,15,13,2.705,-1.877,109.776,.000,23.411
319,11,15,14,2.435,-2.120,95.151,.000,22.134
319,11,15,15,2.208,-2.297,90.533,.000,21.035
319,11,15,16,2.087,-2.392,86.299,.000,20.113
319,11,15,17,2.159,-2.396,90.496,.000,19.390
319,11,15,18,2.353,-2.256,89.558,.000,18.690
319,11,15,19,2.420,-2.132,77.499,.000,17.883
319,11,15,20,2.270,-2.184,67.367,.000,17.013
319,11,15,21,2.205,-2.252,73.198,.000,16.299
319,11,15,22,2.430,-1.927,75.398,.000,15.534
319,11,15,23,2.797,-1.282,65.471,.000,14.769
320,11,16,0,3.073,-.688,59.038,.000,14.130
320,11,16,1,3.265,-.146,57.213,.000,13.582
320,11,16,2,3.172,-.201,20.673,.000,17.251
320,11,16,3,3.606,.079,93.710,.000,21.074
320,11,16,4,4.724,-.081,235.244,.000,24.409
320,11,16,5,6.079,-.930,577.326,.000,26.567
320,11,16,6,6.666,-1.569,896.060,.000,27.847
320,11,16,7,6.777,-1.978,1145.906,.000,28.641
320,11,16,8,6.673,-2.136,1285.707,.000,29.021
320,11,16,9,6.446,-2.014,1317.120,.000,28.985
320,11,16,10,6.179,-1.781,1218.100,.000,28.490
320,11,16,11,3.821,-.588,1005.677,.000,26.600
320,11,16,12,3.859,.252,210.306,.000,22.574
320,11,16,13,3.741,.387,155.160,.000,21.057
320,11,16,14,3.651,.331,133.780,.000,19.808
320,11,16,15,3.508,.242,108.415,.000,18.595
320,11,16,16,3.371,.224,82.260,.000,17.458
320,11,16,17,3.299,.160,68.595,.000,16.472
320,11,16,18,3.282,.079,62.279,.000,15.646
320,11,16,19,3.290,.091,57.504,.000,14.916
320,11,16,20,3.300,.148,54.381,.000,14.230
320,11,16,21,3.373,.084,54.552,.000,13.648
320,11,16,22,3.466,-.024,58.939,.000,13.166
320,11,16,23,3.563,.002,64.968,.000,12.810
321,11,17,0,3.636,.042,71.526,.000,12.511
321,11,17,1,3.663,.119,75.017,.000,12.154
321,11,17,2,3.729,-.357,120.597,.000,16.096
321,11,17,3,3.634,-.561,99.392,.000,19.911
321,11,17,4,3.990,-.607,200.883,.000,22.881
321,11,17,5,4.461,-.920,355.656,.000,25.340
321,11,17,6,4.990,-1.408,636.346,.000,27.145
321,11,17,7,5.558,-1.934,1067.972,.000,28.236
321,11,17,8,5.700,-2.070,1305.911,.000,28.702
321,11,17,9,5.526,-2.032,1406.810,.000,28.724
321,11,17,10,5.187,-1.955,1287.184,.000,28.300
321,11,17,11,3.043,-.971,706.643,.000,26.322
321,11,17,12,2.820,-.551,100.724,.000,21.454
321,11,17,13,2.666,-.501,42.375,.000,19.729
321,11,17,14,2.525,-.663,27.024,.000,18.466
321,11,17,15,2.154,-.731,16.397,.000,17.404
